Atlas ID,Original Title,Alternate Titles,ISWC,Chain ID,Chain,IP Name,IPI Name Number,IPI Base Number,IP role,PER Own,PER Soc,MEC Own,MEC Soc,Performers
AW0MAFAN,EU VOU NAVEGAR,,,A,,ATILA DA SILVEIRA AVILA,AP05Y0EX,,CA,"16,68",Non-IPI (999),"16,68",Non-IPI (999),
AW0MAFAN,EU VOU NAVEGAR,,,B,,EUNICE MARIA FRANCISCO,00005659193,I-000299042-1,CA,"24,99",SICAM (086),"24,99",SICAM (086),
AW0MAFAN,EU VOU NAVEGAR,,,C,,WALDIR CACIPORE REIS,00215232412,I-000167499-1,CA,"24,99",SBACEM (066),"24,99",SBACEM (066),
AW0MAFAN,EU VOU NAVEGAR,,,D,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"16,68",UBC (093),"16,68",NS (099),
AW0MAFAN,EU VOU NAVEGAR,,,E,B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"8,33",UBC (093),"8,33",NS (099),
AW0MAFAN,EU VOU NAVEGAR,,,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),
AW0MT8UG,PARA PARA,,T0396665965,A,,CAIO MARCELO NOGUEIRA BARBOSA,00659317417,I-003427861-8,CA,"25,00",SBACEM (066),"25,00",SBACEM (066),
AW0MT8UG,PARA PARA,,T0396665965,B,,ROBERTO PEDREIRA SAMPAIO,00645770915,I-003338834-8,CA,"18,75",SOCINPRO (189),"18,75",NS (099),
AW0MT8UG,PARA PARA,,T0396665965,C,,JOSE LAZARO SERVO,00591830335,I-003001131-3,CA,"25,00",UBC (093),"25,00",NS (099),
AW0MT8UG,PARA PARA,,T0396665965,D,A,REDE PURA COMUNICACAO LTDA,00518002983,I-002553419-2,E,"16,67",UBC (093),"16,67",NS (099),
AW0MT8UG,PARA PARA,,T0396665965,E,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"6,25",NS (099),"6,25",NS (099),
AW0MT8UG,PARA PARA,,T0396665965,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),
AW0MIAMM,O PIOR INIMIGO MEU,,,A,,RONALDO BARCELLOS DA SILVA,00088902145,I-000553975-1,CA,"75,00",SBACEM (066),"75,00",SBACEM (066),
AW0MIAMM,O PIOR INIMIGO MEU,,,B,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"25,00",UBC (093),"25,00",NS (099),
AW0MIAMN,SARADA,,,A,,RONALDO BARCELLOS DA SILVA,00088902145,I-000553975-1,CA,"75,00",SBACEM (066),"75,00",SBACEM (066),
AW0MIAMN,SARADA,,,B,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"25,00",UBC (093),"25,00",NS (099),
AW0MI7AA,HISTORIA DE AMOR,,T0397026526,A,,CAIO MARCELO NOGUEIRA BARBOSA,00659317417,I-003427861-8,CA,"50,00",SBACEM (066),"50,00",SBACEM (066),
AW0MI7AA,HISTORIA DE AMOR,,T0397026526,B,A,REDE PURA COMUNICACAO LTDA,00518002983,I-002553419-2,E,"50,00",UBC (093),"50,00",NS (099),
AW0MQ32O,QUEM TEM SAUDADE PROCURA,,,A,,VILLER GONCALVES DOS SANTOS,AP0645RW,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),
AW0MQ32O,QUEM TEM SAUDADE PROCURA,,,B,,ROGERIO MASSAYUKI CORDEIRO,AP0645S6,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),
AW0MQ32O,QUEM TEM SAUDADE PROCURA,,,C,,CARLOS HENRIQUE,AP05X42X,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),
AW0MQ32O,QUEM TEM SAUDADE PROCURA,,,D,,MARCOS PAULO RIBEIRO,AP0645RJ,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),
AW0MQ32O,QUEM TEM SAUDADE PROCURA,,,E,,ESTANISLAU ALEX TORRICELLI,00473545635,I-002298092-1,CA,"10,00",SBACEM (066),"10,00",SBACEM (066),
AW0MQ32O,QUEM TEM SAUDADE PROCURA,,,F,A,REDE PURA COMUNICACAO LTDA,00518002983,I-002553419-2,E,"10,00",UBC (093),"10,00",NS (099),
AW0MQ32O,QUEM TEM SAUDADE PROCURA,,,G,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"10,00",NS (099),"10,00",NS (099),
AW0MQ32O,QUEM TEM SAUDADE PROCURA,,,H,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"10,00",NS (099),"10,00",NS (099),
AW0MQ32O,QUEM TEM SAUDADE PROCURA,,,I,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"10,00",NS (099),"10,00",NS (099),
AW0MQ32O,QUEM TEM SAUDADE PROCURA,,,J,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"10,00",NS (099),"10,00",NS (099),
AW063M9P,CARIOCA BAILAA,,T9050686878,A,,JORGE LUIZ RESENDE DE BRITO,00255757045,I-000173272-3,C,"16,67",SBACEM (066),"16,67",SBACEM (066),SSKL
AW063M9P,CARIOCA BAILAA,,T9050686878,B,,BUJAO,00256332964,I-000121482-8,C,"16,67",NS (099),"16,67",NS (099),SSKL
AW063M9P,CARIOCA BAILAA,,T9050686878,C,,RIKU NIKLAS OLAVI AHO,00265804160,I-001328160-0,A,"50,00",TEOSTO (089),"50,00",NCB (048),SSKL
AW063M9P,CARIOCA BAILAA,,T9050686878,D,,JOSE FRANCO LATTARI,00211557793,I-000238248-9,C,"16,66",SBACEM (066),"16,66",SBACEM (066),SSKL
AW0MOUCP,TE AMANHECER,,,A,,PAULO LEANDRO FERNANDES SOARES,00266363550,I-000297162-0,CA,"25,00",UBC (093),"25,00",NS (099),
AW0MOUCP,TE AMANHECER,,,B,,ALEXANDRE SANTOS PASSOS,00550937147,I-002740676-2,CA,"25,00",UBC (093),"25,00",SBACEM (066),
AW0MOUCP,TE AMANHECER,,,C,A,DECK PRODUCOES ARTISTICAS LTDA,00274223968,I-000016232-1,E,"25,00",ABRAMUS (201),"25,00",ABRAMUS (201),
AW0MOUCP,TE AMANHECER,,,D,B,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"25,00",NS (099),"25,00",NS (099),
AW0MAH1H,EU SAIO DESTA,,T0391619478,A,,JOSE DIVINO NEVES,00443601189,I-002119837-6,CA,"75,00",SBACEM (066),"75,00",SBACEM (066),
AW0MAH1H,EU SAIO DESTA,,T0391619478,B,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"25,00",UBC (093),"25,00",NS (099),
AW0MP1ZU,MUDOU TUDO EM MIM,,,A,,IVANILDO MEDEIROS DE OLIVEIRA,00295842227,I-001739210-6,CA,"25,00",SBACEM (066),"25,00",SBACEM (066),
AW0MP1ZU,MUDOU TUDO EM MIM,,,B,,ELTEMAR LIMA DE SOUSA ARAUJO,AP0646BB,,CA,"25,00",Non-IPI (999),"25,00",Non-IPI (999),
AW0MP1ZU,MUDOU TUDO EM MIM,,,C,A,REDE PURA COMUNICACAO LTDA,00518002983,I-002553419-2,E,"25,00",UBC (093),"25,00",NS (099),
AW0MP1ZU,MUDOU TUDO EM MIM,,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"25,00",NS (099),"25,00",NS (099),
AW0MEEZA,ULTIMA INSTANCIA,,,A,,JOSE DIVINO NEVES,00443601189,I-002119837-6,CA,"45,00",SBACEM (066),"45,00",SBACEM (066),
AW0MEEZA,ULTIMA INSTANCIA,,,B,,ANTONIO DOMICIANO,00136449858,I-000357476-1,CA,"30,00",UBC (093),"30,00",NS (099),
AW0MEEZA,ULTIMA INSTANCIA,,,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"15,00",UBC (093),"15,00",NS (099),
AW0MEEZA,ULTIMA INSTANCIA,,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"10,00",NS (099),"10,00",NS (099),
AW0MA3NK,CHAMANDO CHEIA,,,A,,JOAO DE OLIVEIRA,00256459440,I-000184886-6,CA,"37,50",SBACEM (066),"37,50",SBACEM (066),
AW0MA3NK,CHAMANDO CHEIA,,,B,,JOSE CALIXTO DE SOUZA,AP05VAI5,,CA,"37,50",Non-IPI (999),"37,50",Non-IPI (999),
AW0MA3NK,CHAMANDO CHEIA,,,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0MA3NK,CHAMANDO CHEIA,,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"12,50",NS (099),"12,50",NS (099),
AW0MQ0QG,PRETO E BRANCO,,,A,,MAURICIO LIMA,AP0638L2,,CA,"16,66",Non-IPI (999),"16,66",Non-IPI (999),
AW0MQ0QG,PRETO E BRANCO,,,B,,CESAR MORENNO,AP0633A7,,CA,"16,66",Non-IPI (999),"16,66",Non-IPI (999),
AW0MQ0QG,PRETO E BRANCO,,,E,,NEUDIR DE LIMA,00629010474,I-003234027-3,CA,"16,67",SBACEM (066),"16,67",SBACEM (066),
AW0MQ0QG,PRETO E BRANCO,,,C,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"16,66",NS (099),"16,66",NS (099),
AW0MQ0QG,PRETO E BRANCO,,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"16,66",NS (099),"16,66",NS (099),
AW0MQ0QG,PRETO E BRANCO,,,F,E,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"16,67",UBC (093),"16,67",NS (099),
AW0ML63C,CONVERSA FIADA,,,A,,MAYARA PRADO,AP063D7C,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),
AW0ML63C,CONVERSA FIADA,,,B,,CINARA SOUZA,AP06366U,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),
AW0ML63C,CONVERSA FIADA,,,C,,MARIA CECILIA SERENZA FERREIRA ALVES,00538666707,I-002670299-6,CA,"17,00",UBC (093),"17,00",NS (099),
AW0ML63C,CONVERSA FIADA,,,D,,RODOLFO TRELHA JACQUES DE CARVALHO,00592767990,I-003007067-6,CA,"17,00",UBC (093),"17,00",NS (099),
AW0ML63C,CONVERSA FIADA,,,E,,WANDERSON ANTONIO SOARES,00563224856,I-002821269-1,CA,"15,00",SOCINPRO (189),"15,00",SBACEM (066),
AW0ML63C,CONVERSA FIADA,,,F,C | D,REDE PURA COMUNICACAO LTDA,00518002983,I-002553419-2,E,"3,00",UBC (093),"3,00",NS (099),
AW0ML63C,CONVERSA FIADA,,,G,C | D,REDE PURA COMUNICACAO LTDA,00518002983,I-002553419-2,E,"3,00",UBC (093),"3,00",NS (099),
AW0ML63C,CONVERSA FIADA,,,H,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),
AW0MVZFI,DE RIBEIRAO A MIAMI,,,A,,FERNANDO BARBOSA,00485118933,I-002366843-9,CA,"16,67",SBACEM (066),"16,67",SBACEM (066),
AW0MVZFI,DE RIBEIRAO A MIAMI,,,B,,PEDRO AUGUSTO BARBOSA,00485210462,I-002367260-6,CA,"16,67",SBACEM (066),"16,67",SBACEM (066),
AW0MVZFI,DE RIBEIRAO A MIAMI,,,C,,JOSE FRANCISCO CARLOS JUNIOR,00455263160,I-002187242-2,CA,"16,67",ABRAMUS (201),"16,67",ABRAMUS (201),
AW0MVZFI,DE RIBEIRAO A MIAMI,,,D,A | B | C,ATRACAO PRODUCOES ILIMITADAS LTDA,00264298442,I-000116027-4,E,"16,66",UBC (093),"16,66",NS (099),
AW0MVZFI,DE RIBEIRAO A MIAMI,,,E,A | B | C,ATRACAO PRODUCOES ILIMITADAS LTDA,00264298442,I-000116027-4,E,"16,66",UBC (093),"16,66",NS (099),
AW0MVZFI,DE RIBEIRAO A MIAMI,,,F,A | B | C,ATRACAO PRODUCOES ILIMITADAS LTDA,00264298442,I-000116027-4,E,"16,67",UBC (093),"16,67",NS (099),
AW0M9VTY,ILUSAO DE CARNAVAL,,,A,,ARY ALVES DE SOUZA,00066541668,I-001620553-9,CA,"37,50",UBC (093),"37,50",NS (099),
AW0M9VTY,ILUSAO DE CARNAVAL,,,B,,OTACILIO DE SOUZA,00060023532,I-000207198-7,CA,"37,50",SBACEM (066),"37,50",SBACEM (066),
AW0M9VTY,ILUSAO DE CARNAVAL,,,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0M9VTY,ILUSAO DE CARNAVAL,,,D,B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0FCWW5,SEI LA AMOR,,T9019875515,A,,RONALDO BARCELLOS DA SILVA,00088902145,I-000553975-1,CA,"25,00",SBACEM (066),"37,50",SBACEM (066),
AW0FCWW5,SEI LA AMOR,,T9019875515,B,,LINCOLN OLIVETTI MOREIRA,00060327505,I-000029931-8,CA,"25,00",ABRAMUS (201),"37,50",ABRAMUS (201),
AW0FCWW5,SEI LA AMOR,,T9019875515,C,A | B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"50,00",UBC (093),"12,50",NS (099),
AW0MA8RJ,CAJUEIRO VELHO,,,A,,JOAO CARLOS DIAS NAZARETH,00256418361,I-000173515-3,CA,"75,00",SBACEM (066),"75,00",SBACEM (066),
AW0MA8RJ,CAJUEIRO VELHO,,,B,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"25,00",UBC (093),"25,00",NS (099),
AW0MIION,TO LOUCO,,,A,,ANDRE FERREIRA DA COSTA,00744435439,I-003965858-5,CA,"25,00",SBACEM (066),"25,00",SBACEM (066),
AW0MIION,TO LOUCO,,,B,,FLAVIO LOPES HOMERO,00532814857,I-002637576-6,CA,"25,00",ABRAMUS (201),"25,00",ABRAMUS (201),
AW0MIION,TO LOUCO,,,C,,LEANDRO LUIS VIEIRA OLIVEIRA,AP061IUX,,CA,"16,67",Non-IPI (999),"16,67",Non-IPI (999),
AW0MIION,TO LOUCO,,,D,A,LGK MUSIC PRODUCOES ARTISTICAS LTDA,00495164722,I-002423052-0,E,"8,33",UBC (093),"8,33",NS (099),
AW0MIION,TO LOUCO,,,E,B,LGK MUSIC PRODUCOES ARTISTICAS LTDA,00495164722,I-002423052-0,E,"8,33",UBC (093),"8,33",NS (099),
AW0MIION,TO LOUCO,,,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"16,67",NS (099),"16,67",NS (099),
AW0MA9AL,QUANDO PASSA A CHUVA,,T0391478037,A,,ANTONIO DOMICIANO,00136449858,I-000357476-1,CA,"37,50",UBC (093),"37,50",NS (099),
AW0MA9AL,QUANDO PASSA A CHUVA,,T0391478037,B,,JOSE DIVINO NEVES,00443601189,I-002119837-6,CA,"37,50",SBACEM (066),"37,50",SBACEM (066),
AW0MA9AL,QUANDO PASSA A CHUVA,,T0391478037,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0MA9AL,QUANDO PASSA A CHUVA,,T0391478037,D,B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0MA3SJ,PRA LA E PRA CA,,,A,,ARLINDO DE OLIVEIRA,00256444557,I-000157977-5,CA,"25,00",SBACEM (066),"25,00",SBACEM (066),
AW0MA3SJ,PRA LA E PRA CA,,,B,,ARISTOTELES CLEMENTE DOS SANTOS,00066541178,I-001625441-2,CA,"37,50",SBACEM (066),"37,50",NS (099),
AW0MA3SJ,PRA LA E PRA CA,,,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"25,00",UBC (093),"25,00",NS (099),
AW0MA3SJ,PRA LA E PRA CA,,,D,B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0MEUUP,UNIVERSITARIO,,,A,,EVERTON LEONEL PEREIRA,00626387820,I-003221853-2,CA,"75,00",SBACEM (066),"75,00",SBACEM (066),
AW0MEUUP,UNIVERSITARIO,,,B,A,RAUL GIL JUNIOR,00629526231,I-003237316-1,E,"25,00",ABRAMUS (201),"25,00",ABRAMUS (201),
AW0M9TIM,GODOFREDO,,,A,,WALTER PEREIRA,00067024392,I-000244565-8,CA,"37,50",SBACEM (066),"37,50",SBACEM (066),
AW0M9TIM,GODOFREDO,,,B,,EURICO SILVA COSTA,00046394075,I-000326880-0,CA,"25,00",NS (099),"25,00",NS (099),
AW0M9TIM,GODOFREDO,,,C,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"12,50",UBC (093),"12,50",NS (099),
AW0M9TIM,GODOFREDO,,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"25,00",NS (099),"25,00",NS (099),
AW0MVAY2,OU ELE OU EU,,,A,,ROMULO AUGUSTO MATA DE CARVALHO,00606536651,I-003092453-7,CA,"10,72",UBC (093),"10,72",NS (099),
AW0MVAY2,OU ELE OU EU,,,B,,RICARDUS RICARDUS MAXIMUS MIRANDA DA CUNHA JUNIOR,00848274799,I-004631562-0,CA,"10,71",UBC (093),"10,71",SBACEM (066),
AW0MVAY2,OU ELE OU EU,,,C,,FRANCISCO THALLYSON DA ROCHA LIMA,AP062YUZ,,CA,"10,71",Non-IPI (999),"10,71",Non-IPI (999),
AW0MVAY2,OU ELE OU EU,,,D,,WALBER CASSIO DE OLIVEIRA MOUZINHO,00860522547,I-004715872-3,CA,"10,71",ABRAMUS (201),"10,71",ABRAMUS (201),
AW0MVAY2,OU ELE OU EU,,,E,,BRUNO SILVEIRA LOURENCO,AP05V8J3,,CA,"7,14",Non-IPI (999),"7,14",Non-IPI (999),
AW0MVAY2,OU ELE OU EU,,,F,,LUCAS LUCAS BEZERRA MEDEIROS,00764702921,I-004094720-2,CA,"10,72",UBC (093),"10,72",NS (099),
AW0MVAY2,OU ELE OU EU,,,G,,EWERTON TOMAZ BENEVIDES DE OLIVEIRA,00764510933,I-004093391-1,CA,"10,72",ABRAMUS (201),"10,72",ABRAMUS (201),
AW0MVAY2,OU ELE OU EU,,,H,A | B | C | D,ROMIM MATA EDICOES MUSICAIS EIRELI-MEROMIM MATA,00365039459,I-005059623-9,E,"0,00",UBC (093),"3,57",NS (099),
AW0MVAY2,OU ELE OU EU,,,I,A | B | C | D,ROMIM MATA EDICOES MUSICAIS EIRELI-MEROMIM MATA,00365039459,I-005059623-9,E,"0,00",UBC (093),"3,57",NS (099),
AW0MVAY2,OU ELE OU EU,,,J,A | B | C | D,ROMIM MATA EDICOES MUSICAIS EIRELI-MEROMIM MATA,00365039459,I-005059623-9,E,"0,00",UBC (093),"3,57",NS (099),
AW0MVAY2,OU ELE OU EU,,,K,A | B | C | D,ROMIM MATA EDICOES MUSICAIS EIRELI-MEROMIM MATA,00365039459,I-005059623-9,E,"0,00",UBC (093),"3,57",NS (099),
AW0MVAY2,OU ELE OU EU,,,L,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"0,00",NS (099),
AW0MVAY2,OU ELE OU EU,,,M,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"0,00",NS (099),
AW0MVAY2,OU ELE OU EU,,,N,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"0,00",NS (099),
AW0MVAY2,OU ELE OU EU,,,O,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"0,00",NS (099),
AW0MVAY2,OU ELE OU EU,,,P,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"3,57",NS (099),
AW0MVAY2,OU ELE OU EU,,,Q,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"3,57",NS (099),
AW0M9CDF,APARTHEID NAO,,,A,,ARLINDO DOMINGOS DA CRUZ FILHO,00240126222,I-000230289-6,CA,"25,00",UBC (093),"25,00",NS (099),
AW0M9CDF,APARTHEID NAO,,,B,,JOAO DE OLIVEIRA,00256459440,I-000184886-6,CA,"25,00",SBACEM (066),"25,00",SBACEM (066),
AW0M9CDF,APARTHEID NAO,,,C,,SERGIO ROBERTO SERAFIM,00212478879,I-000029753-8,CA,"25,00",SOCINPRO (189),"25,00",NS (099),
AW0M9CDF,APARTHEID NAO,,,D,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"8,33",UBC (093),"8,33",NS (099),
AW0M9CDF,APARTHEID NAO,,,E,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,34",NS (099),"8,34",NS (099),
AW0M9CDF,APARTHEID NAO,,,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),
AW0MR861,NAO DEIXA EU ME ACOSTUMAR,,T3043272482,A,,JUNIOR PEPATO,AP062TWZ,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),
AW0MR861,NAO DEIXA EU ME ACOSTUMAR,,T3043272482,F,,RODRIGO ELIONAI DOS REIS,00404151115,I-001793210-2,CA,"10,00",SBACEM (066),"10,00",SBACEM (066),
AW0MR861,NAO DEIXA EU ME ACOSTUMAR,,T3043272482,G,,ELCIO ADRIANO CARVALHO,00630185375,I-003241420-1,CA,"10,00",ABRAMUS (201),"10,00",ABRAMUS (201),
AW0MR861,NAO DEIXA EU ME ACOSTUMAR,,T3043272482,H,,VALDIMAR SILVA MARTINS,00509505362,I-002504431-7,CA,"10,00",SOCINPRO (189),"10,00",NS (099),
AW0MR861,NAO DEIXA EU ME ACOSTUMAR,,T3043272482,I,,VISMARCK RICARDO SILVA MARTINS,00509546245,I-002504675-5,CA,"10,00",SOCINPRO (189),"10,00",NS (099),
AW0MR861,NAO DEIXA EU ME ACOSTUMAR,,T3043272482,B,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),
AW0MR861,NAO DEIXA EU ME ACOSTUMAR,,T3043272482,C,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),
AW0MR861,NAO DEIXA EU ME ACOSTUMAR,,T3043272482,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),
AW0MR861,NAO DEIXA EU ME ACOSTUMAR,,T3043272482,E,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"10,00",NS (099),"10,00",NS (099),
AW0MR861,NAO DEIXA EU ME ACOSTUMAR,,T3043272482,J,F,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"10,00",UBC (093),"10,00",NS (099),
AW0MPYI6,CARAS E BOCAS,,,A,,VALERIA SALOMAO COSTA,00418464451,I-001975637-5,CA,"10,00",ABRAMUS (201),"10,00",ABRAMUS (201),
AW0MPYI6,CARAS E BOCAS,,,B,,ESTANISLAU ALEX TORRICELLI,00473545635,I-002298092-1,CA,"10,00",SBACEM (066),"10,00",SBACEM (066),
AW0MPYI6,CARAS E BOCAS,,,D,,RODRIGO MACHADO DE OLIVEIRA,00515937635,I-002541591-0,CA,"15,00",UBC (093),"15,00",NS (099),
AW0MPYI6,CARAS E BOCAS,,,E,,ALEX TORRICELLI,AP061DAV,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),
AW0MPYI6,CARAS E BOCAS,,,F,,DIEGO DAMASCENO,00561607651,I-002810442-7,CA,"15,00",ABRAMUS (201),"15,00",ABRAMUS (201),
AW0MPYI6,CARAS E BOCAS,,,G,,BRUNO NUNES FRANCO,00843214556,I-004595997-3,CA,"15,00",SOCINPRO (189),"15,00",NS (099),
AW0MPYI6,CARAS E BOCAS,,,C,A,VALERIA SALOMAO COSTA PRODUCOES E EDICOES ME,00760434648,I-004066932-5,E,"10,00",ABRAMUS (201),"10,00",ABRAMUS (201),
AW0MPYI6,CARAS E BOCAS,,,H,D,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"5,00",UBC (093),"5,00",NS (099),
AW0MPYI6,CARAS E BOCAS,,,I,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),
AW0MPYI6,CARAS E BOCAS,,,J,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),
AW0MPYI6,CARAS E BOCAS,,,K,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),
AW0P5Q69,OCEANO,,T3238078387,A,,FLAVIO SILVA DE SOUZA,00579075506,I-002921849-1,CA,"10,00",SBACEM (066),"10,00",SBACEM (066),FELIPE & RODRIGO | FELIPE & RODRIGO PART. SIMONE MENDES | FELIPE E RODRIGO | FELIPE E RODRIGO FELIPE E RODRIGO | FELIPE MARINS FELIPE MARINS | FELIPE RODRIGO | FELIPE RODRIGO PART SIMONE MENDES | NUDOZE NUDOZE | PIRRALHINHA PIRRALHINHA | RODRIGO MARCO RODRIGO MARCO | SIMONE MENDES SIMONE MENDES | SIMONE SIMONE
AW0P5Q69,OCEANO,,T3238078387,B,,EDSON CARVALHO GARCIA,00655513737,I-003401317-5,CA,"10,00",ABRAMUS (201),"10,00",ABRAMUS (201),FELIPE & RODRIGO | FELIPE & RODRIGO PART. SIMONE MENDES | FELIPE E RODRIGO | FELIPE E RODRIGO FELIPE E RODRIGO | FELIPE MARINS FELIPE MARINS | FELIPE RODRIGO | FELIPE RODRIGO PART SIMONE MENDES | NUDOZE NUDOZE | PIRRALHINHA PIRRALHINHA | RODRIGO MARCO RODRIGO MARCO | SIMONE MENDES SIMONE MENDES | SIMONE SIMONE
AW0P5Q69,OCEANO,,T3238078387,C,,DANIELA ALMEIDA DE LIMA,00889936544,I-004936858-1,CA,"15,00",NS (099),"0,00",NS (099),FELIPE & RODRIGO | FELIPE & RODRIGO PART. SIMONE MENDES | FELIPE E RODRIGO | FELIPE E RODRIGO FELIPE E RODRIGO | FELIPE MARINS FELIPE MARINS | FELIPE RODRIGO | FELIPE RODRIGO PART SIMONE MENDES | NUDOZE NUDOZE | PIRRALHINHA PIRRALHINHA | RODRIGO MARCO RODRIGO MARCO | SIMONE MENDES SIMONE MENDES | SIMONE SIMONE
AW0P5Q69,OCEANO,,T3238078387,D,,FELIPE DE PINHO MARINS,00896568361,I-004984737-0,CA,"10,00",SBACEM (066),"10,00",SBACEM (066),FELIPE & RODRIGO | FELIPE & RODRIGO PART. SIMONE MENDES | FELIPE E RODRIGO | FELIPE E RODRIGO FELIPE E RODRIGO | FELIPE MARINS FELIPE MARINS | FELIPE RODRIGO | FELIPE RODRIGO PART SIMONE MENDES | NUDOZE NUDOZE | PIRRALHINHA PIRRALHINHA | RODRIGO MARCO RODRIGO MARCO | SIMONE MENDES SIMONE MENDES | SIMONE SIMONE
